"","CommonName","ScientificName","Order","Family","MeanLog","SDLog","Median","SD"
"8684","Upland Antshrike","Thamnophilus aroyae","Passeriformes","Thamnophilidae (Typical Antbirds)",8.08528659853573,2.31501519246817,3246.35010147601,10.1250767424809
"8685","Marbled Wren-Babbler","Turdinus marmoratus","Passeriformes","Pellorneidae (Ground Babblers and Allies)",8.0598661924828,2.29016587285706,3164.86662307822,9.87657580115567
"8686","Groove-billed Toucanet","Aulacorhynchus sulcatus","Piciformes","Ramphastidae (Toucans)",8.09754606077012,2.32922892159687,3286.39356206662,10.2700194889498
"8687","Blue-and-white Kingfisher","Todiramphus diops","Coraciiformes","Alcedinidae (Kingfishers)",8.09685802914438,2.2697069527231,3284.13319705178,9.6765647075992
"8688","Tacarcuna Warbler","Basileuterus tacarcunae","Passeriformes","Parulidae (New World Warblers)",8.10140841533224,2.32816895685746,3299.1113236762,10.2591393976936
"8689","Chestnut-quilled Rock-Pigeon","Petrophassa rufipennis","Columbiformes","Columbidae (Pigeons and Doves)",8.0809038498654,2.33687700565593,3232.15329812076,10.3488665915893
"8690","Moluccan Goshawk","Accipiter henicogrammus","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",8.11041429512439,2.33965246308186,3328.95691486064,10.3776293266305
"8691","Montane Forest Screech-Owl","Megascops hoyi","Strigiformes","Strigidae (Owls)",8.07750579180775,2.28998818069767,3221.18889295548,9.87482096698894
"8692","Taiwan Barwing","Actinodura morrisoniana","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",8.11819083200655,2.31335039177872,3354.94559106675,10.1082345310918
"8693","Apical Flycatcher","Myiarchus apicalis","Passeriformes","Tyrannidae (Tyrant Flycatchers)",8.1119074298931,2.24787357504105,3333.9312088953,9.46758231314351
"8694","Orange-bellied Antwren","Terenura sicki","Passeriformes","Thamnophilidae (Typical Antbirds)",8.05086283708723,2.33522382270035,3136.50009268494,10.3317721557388
"8695","Todd's Nightjar","Setopagis heterura","Caprimulgiformes","Caprimulgidae (Nightjars and Allies)",8.08825898689197,2.35370775801569,3256.01386983917,10.52451984411
"8696","Rufous-gaped Hillstar","Urochroa bougueri","Caprimulgiformes","Trochilidae (Hummingbirds)",8.06800994083397,2.34705396326705,3190.7457338781,10.4547243093253
"8697","Rusty-flanked Crake","Laterallus levraudi","Gruiformes","Rallidae (Rails, Gallinules, and Coots)",8.05724839324142,2.29056465261974,3156.59247239109,9.88051516512692
"8698","Nilgiri Thrush","Zoothera neilgherriensis","Passeriformes","Turdidae (Thrushes and Allies)",8.02690057284547,2.2932408782261,3062.23577275118,9.90699306743265
"8699","Yellow-and-green Lorikeet","Trichoglossus flavoviridis","Psittaciformes","Psittaculidae (Old World Parrots)",8.11563659611241,2.27652190325115,3346.38720333875,9.74273523570132
"8700","Scribble-tailed Canastero","Asthenes maculicauda","Passeriformes","Furnariidae (Ovenbirds and Woodcreepers)",8.08089294629186,2.34081169940896,3232.11805629173,10.3896664271092
"8701","Bahia Spinetail","Synallaxis cinerea","Passeriformes","Furnariidae (Ovenbirds and Woodcreepers)",8.09188058015833,2.31857974622941,3267.82720638347,10.161232524197
"8702","South Island Wren","Xenicus gilviventris","Passeriformes","Acanthisittidae (New Zealand Wrens)",8.06013685251607,2.31710443059165,3165.72334191826,10.146252551766
"8703","Santa Marta Brushfinch","Atlapetes melanocephalus","Passeriformes","Passerellidae (New World Sparrows)",8.08225639410038,2.34135309714305,3236.52788617575,10.395292891911
"8704","Green-billed Coucal","Centropus chlororhynchos","Cuculiformes","Cuculidae (Cuckoos)",8.0824921123208,2.30724697445731,3237.29088469221,10.0467276493857
"8705","Masked Finfoot","Heliopais personatus","Gruiformes","Heliornithidae (Finfoots)",8.08639609955398,2.27945291620732,3249.95392907467,9.77133320894741
"8706","Subdesert Mesite","Monias benschi","Mesitornithiformes","Mesitornithidae (Mesites)",7.99379495723668,2.34500107782744,2962.51828399406,10.4332839728226
"8707","Black-billed Parrot","Amazona agilis","Psittaciformes","Psittacidae (New World and African Parrots)",8.08373363187656,2.26952031074367,3241.31254059888,9.67475882294031
"8708","Speckle-breasted Wren","Pheugopedius sclateri","Passeriformes","Troglodytidae (Wrens)",8.04711630806291,2.31000751025716,3124.77108929821,10.0745003168176
"8709","Gray-crested Helmetshrike","Prionops poliolophus","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)",8.02970588898493,2.28673871541512,3070.83837305233,9.84278515690063
"8710","Puna Thistletail","Asthenes helleri","Passeriformes","Furnariidae (Ovenbirds and Woodcreepers)",8.03636384119903,2.28771568426197,3091.35208206635,9.85240595020757
"8711","Scintillant Hummingbird","Selasphorus scintilla","Caprimulgiformes","Trochilidae (Hummingbirds)",8.0936067847288,2.35359511336783,3273.47301615202,10.5233343800477
"8712","White-eared Ground-Sparrow","Melozone leucotis","Passeriformes","Passerellidae (New World Sparrows)",8.05088491696552,2.30569591372682,3136.56934698978,10.0311566435683
"8713","Thick-billed Miner","Geositta crassirostris","Passeriformes","Furnariidae (Ovenbirds and Woodcreepers)",8.07039989526644,2.34389374815053,3198.38059063345,10.4217372820284
"8714","Plain-capped Ground-Tyrant","Muscisaxicola alpinus","Passeriformes","Tyrannidae (Tyrant Flycatchers)",8.04656810589963,2.26298227661854,3123.05855247839,9.6117112477876
"8715","Belted Flycatcher","Xenotriccus callizonus","Passeriformes","Tyrannidae (Tyrant Flycatchers)",8.02582532188712,2.24856706076205,3058.94487039185,9.47415022340287
"8716","White-tailed Hummingbird","Eupherusa poliocerca","Caprimulgiformes","Trochilidae (Hummingbirds)",8.06090477720823,2.31868456026047,3168.15531270678,10.1622976197559
"8717","Diamantina Tapaculo","Scytalopus diamantinensis","Passeriformes","Rhinocryptidae (Tapaculos)",8.06893061831434,2.26443289986055,3193.68473434905,9.6256643374104
"8718","Blue Paradise-Flycatcher","Terpsiphone cyanescens","Passeriformes","Monarchidae (Monarch Flycatchers)",8.03603448521611,2.31431069039268,3090.33409441219,10.1179461169666
"8719","Black-and-yellow Tanager","Chrysothlypis chrysomelas","Passeriformes","Thraupidae (Tanagers and Allies)",8.02979568682705,2.2706165732826,3071.11414009316,9.68537071425777
"8720","Moluccan Owlet-nightjar","Aegotheles crinifrons","Caprimulgiformes","Aegothelidae (Owlet-nightjars)",8.0302110809472,2.28308254932906,3072.39012784985,9.80686400647835
"8721","Black-tipped Monarch","Symposiachrus loricatus","Passeriformes","Monarchidae (Monarch Flycatchers)",8.06908348112011,2.30422892960088,3194.17296727366,10.0164518844686
"8722","Burmese Yuhina","Yuhina humilis","Passeriformes","Zosteropidae (White-eyes, Yuhinas, and Allies)",8.03817407342093,2.31581729233877,3096.95321536099,10.1332013231529
"8723","Venezuelan Tyrannulet","Zimmerius petersi","Passeriformes","Tyrannidae (Tyrant Flycatchers)",8.02436639675829,2.2908130392188,3054.48535269494,9.88296965750457
"8724","Ochre-striped Antpitta","Grallaria dignissima","Passeriformes","Grallariidae (Antpittas)",8.00559464115536,2.26673201107872,2997.68211640757,9.64782026998793
"8725","Yellow-throated Laughingthrush","Ianthocincla galbana","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",7.98558547766037,2.2506301798832,2938.29710830389,9.49371670093208
"8726","Three-banded Warbler","Basileuterus trifasciatus","Passeriformes","Parulidae (New World Warblers)",8.01424748122116,2.26810182176246,3023.73312539617,9.66104501289773
"8727","Brown-backed Antwren","Epinecrophylla fjeldsaai","Passeriformes","Thamnophilidae (Typical Antbirds)",7.99066357328145,2.33049662745934,2953.25601120715,10.2830471087139
"8728","Buru Mountain-Pigeon","Gymnophaps mada","Columbiformes","Columbidae (Pigeons and Doves)",7.94410724240283,2.28424905680545,2818.91473017256,9.81831046155162
"8729","Scaly-breasted Thrasher","Allenia fusca","Passeriformes","Mimidae (Mockingbirds and Thrashers)",7.98441545555995,2.28165705442228,2934.86124615883,9.79289433100184
"8730","Trinidad Motmot","Momotus bahamensis","Coraciiformes","Momotidae (Motmots)",7.971805914474,2.34337012424152,2898.08633732364,10.4162816396912
"8731","Prong-billed Barbet","Semnornis frantzii","Piciformes","Semnornithidae (Toucan-Barbets)",7.97629844938508,2.33883388367893,2911.13538106442,10.3691378889446
"8732","Andaman Cuckooshrike","Coracina dobsoni","Passeriformes","Campephagidae (Cuckooshrikes)",7.99425330580674,2.31298384944881,2963.87646124882,10.1045301142098
"8733","Rufous Bristlebird","Dasyornis broadbenti","Passeriformes","Dasyornithidae (Bristlebirds)",7.97144994990718,2.28979116071515,2897.05490486358,9.87287562157696
"8734","Pied Monarch","Arses kaupi","Passeriformes","Monarchidae (Monarch Flycatchers)",7.99682746977945,2.27710972602896,2971.51579348345,9.74846392095194
"8735","Chestnut-bellied Tit","Sittiparus castaneoventris","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",7.99586664278012,2.26453844489803,2968.66205207558,9.62668033212931
"8736","Moorland Francolin","Scleroptila psilolaema","Galliformes","Phasianidae (Pheasants, Grouse, and Allies)",7.97537015689152,2.29315107168181,2908.43424985633,9.90610339457072
"8737","Visayan Hornbill","Penelopides panini","Bucerotiformes","Bucerotidae (Hornbills)",7.9377952918282,2.25615038317206,2801.17791555746,9.54626886294662
"8738","Pale Mountain-Pigeon","Gymnophaps solomonensis","Columbiformes","Columbidae (Pigeons and Doves)",7.95149237209606,2.32379984761627,2839.80984263833,10.2144138734427
"8739","Gray-capped Shrike","Lanius validirostris","Passeriformes","Laniidae (Shrikes)",7.98981616227626,2.32075933541571,2950.75444963722,10.1834039902928
"8740","Coppery-headed Emerald","Elvira cupreiceps","Caprimulgiformes","Trochilidae (Hummingbirds)",7.98608474760836,2.32818332965862,2939.76447802465,10.2592868513239
"8741","Yellow-striped Brushfinch","Atlapetes citrinellus","Passeriformes","Passerellidae (New World Sparrows)",7.9484004520893,2.28145284592681,2831.04293803865,9.79089474295759
"8742","Reunion Stonechat","Saxicola tectes","Passeriformes","Muscicapidae (Old World Flycatchers)",7.93918464127686,2.23849051902861,2805.07243534802,9.37916292873064
"8743","Jamaican Elaenia","Myiopagis cotta","Passeriformes","Tyrannidae (Tyrant Flycatchers)",7.90911105988539,2.27139063587832,2721.96972247497,9.69287069980799
"8744","Hawaiian Goose","Branta sandvicensis","Anseriformes","Anatidae (Ducks, Geese, and Waterfowl)",7.95204806066137,2.05362315989672,2841.38833102891,7.79609650144522
"8745","Charming Hummingbird","Amazilia decora","Caprimulgiformes","Trochilidae (Hummingbirds)",7.92098849568065,2.27974153367232,2754.49250437633,9.77415379338326
"8746","Reunion White-eye","Zosterops olivaceus","Passeriformes","Zosteropidae (White-eyes, Yuhinas, and Allies)",7.9459780691464,2.18632399731378,2824.19336740586,8.90242754412922
"8747","Orange-browed Hemispingus","Kleinothraupis calophrys","Passeriformes","Thraupidae (Tanagers and Allies)",7.9659324291452,2.29056398146093,2881.11436085851,9.88050853373431
"8748","Puerto Rican Emerald","Chlorostilbon maugaeus","Caprimulgiformes","Trochilidae (Hummingbirds)",7.91938778565189,2.31020008993398,2750.0868875986,10.0764406476609
"8749","White-fronted Tit","Sittiparus semilarvatus","Passeriformes","Paridae (Tits, Chickadees, and Titmice)",7.92530117001577,2.29668060440948,2766.39738599319,9.94112908650719
"8750","Churring Cisticola","Cisticola njombe","Passeriformes","Cisticolidae (Cisticolas and Allies)",7.88578484711316,2.32833148810956,2659.21128155237,10.2608069639776
"8751","Knysna Warbler","Bradypterus sylvaticus","Passeriformes","Locustellidae (Grassbirds and Allies)",7.96594270537366,2.33411029434271,2881.14396800001,10.3202738374985
"8752","Itatiaia Spinetail","Asthenes moreirae","Passeriformes","Furnariidae (Ovenbirds and Woodcreepers)",7.90120810924217,2.30826720523236,2700.54290915042,10.0569828605737
"8753","Slender-billed Flufftail","Sarothrura watersi","Gruiformes","Sarothruridae (Flufftails)",7.91664198379923,2.31871689641239,2742.54605148633,10.1626262346686
"8754","Red-headed Flameback","Chrysocolaptes erythrocephalus","Piciformes","Picidae (Woodpeckers)",7.88420244480904,2.33014616601248,2655.00666706649,10.2794439285707
"8755","Sooty-capped Chlorospingus","Chlorospingus pileatus","Passeriformes","Passerellidae (New World Sparrows)",7.81813043252786,2.32110993613657,2485.2547106358,10.1869749250221
"8756","Cuban Black Hawk","Buteogallus gundlachii","Accipitriformes","Accipitridae (Hawks, Eagles, and Kites)",7.90237217808889,2.31126840177018,2703.68835742415,10.0872111805911
"8757","Blyth's Rosefinch","Carpodacus grandis","Passeriformes","Fringillidae (Finches, Euphonias, and Allies)",7.85148819517057,2.28057612164109,2569.55547286182,9.78231458952149
"8758","Nicaraguan Seed-Finch","Sporophila nuttingi","Passeriformes","Thraupidae (Tanagers and Allies)",7.88626937735458,2.30778036696712,2660.50006203796,10.0520879281012
"8759","Samoan Whistler","Pachycephala flavifrons","Passeriformes","Pachycephalidae (Whistlers and Allies)",7.87651872251626,2.33051877023152,2634.68450804864,10.2832748064042
"8760","Parodi's Hemispingus","Kleinothraupis parodii","Passeriformes","Thraupidae (Tanagers and Allies)",7.86957763378887,2.31102023879314,2616.46025037274,10.0847082188186
"8761","Bhutan Laughingthrush","Trochalopteron imbricatum","Passeriformes","Leiothrichidae (Laughingthrushes and Allies)",7.85757659383739,2.28778724193973,2585.2476726874,9.85311099072298
"8762","Ashy-breasted Flycatcher","Muscicapa randi","Passeriformes","Muscicapidae (Old World Flycatchers)",7.86954056763096,2.23986713992955,2616.36327004128,9.39208337168712
"8763","Halmahera Oriole","Oriolus phaeochromus","Passeriformes","Oriolidae (Old World Orioles)",7.84879998876944,2.29244081094768,2562.65725346451,9.89906997637739
"8764","Multicolored Tanager","Chlorochrysa nitidissima","Passeriformes","Thraupidae (Tanagers and Allies)",7.83620831620529,2.33457093599889,2530.59141735846,10.3250288806326
"8765","Olive-striped Flycatcher","Mionectes olivaceus","Passeriformes","Tyrannidae (Tyrant Flycatchers)",7.82367736489206,2.26503918122049,2499.07855494334,9.63150196771964
"8766","Western Parotia","Parotia sefilata","Passeriformes","Paradisaeidae (Birds-of-Paradise)",7.84266223660134,2.32914233250483,2546.97646995964,10.2691302557864
"8767","Bronze-tailed Thornbill","Chalcostigma heteropogon","Caprimulgiformes","Trochilidae (Hummingbirds)",7.85290762050668,2.32429632867393,2573.20535475716,10.2194863955473
"8768","Gray-hooded Sunbird","Aethopyga primigenia","Passeriformes","Nectariniidae (Sunbirds and Spiderhunters)",7.87950715115081,2.32539724622878,2642.56985119967,10.2307434029033
"8769","Van Dam's Vanga","Xenopirostris damii","Passeriformes","Vangidae (Vangas, Helmetshrikes, and Allies)",7.79934780254247,2.25408897693287,2439.01074217611,9.52661039375845
"8770","Luzon Striped-Babbler","Zosterornis striatus","Passeriformes","Zosteropidae (White-eyes, Yuhinas, and Allies)",7.7971169794399,2.3510219822578,2433.57580511058,10.4962912686298
"8771","Flame-crowned Flowerpecker","Dicaeum anthonyi","Passeriformes","Dicaeidae (Flowerpeckers)",7.84153564222854,2.30263039861586,2544.10867632433,10.0004530664813
"8772","Unadorned Flycatcher","Myiophobus inornatus","Passeriformes","Tyrannidae (Tyrant Flycatchers)",7.84046076184906,2.32026736438145,2541.37553298909,10.17839528267
"8773","Dull-mantled Antbird","Sipia laemosticta","Passeriformes","Thamnophilidae (Typical Antbirds)",7.82188644459842,2.29307772440894,2494.6069098191,9.90537683554791
"8774","Sulphur-bellied Tyrannulet","Mecocerculus minor","Passeriformes","Tyrannidae (Tyrant Flycatchers)",7.82823158765093,2.32082343288059,2510.48587138803,10.184056741592
"8775","Yellow-legged Pigeon","Columba pallidiceps","Columbiformes","Columbidae (Pigeons and Doves)",7.83243970339342,2.31470743090511,2521.07254585785,10.1219611124968
"8776","Flores Crow","Corvus florensis","Passeriformes","Corvidae (Crows, Jays, and Magpies)",7.82801203754012,2.33586000969374,2509.93475443789,10.3383471860556
"8777","White-lored Warbler","Myiothlypis conspicillata","Passeriformes","Parulidae (New World Warblers)",7.8282199922508,2.26977477162697,2510.45676146859,9.6772209838646
"8778","North Moluccan Pitta","Erythropitta rufiventris","Passeriformes","Pittidae (Pittas)",7.83717519338811,2.31536076940066,2533.03937170381,10.1285763400981
"8779","White-naped Monarch","Carterornis pileatus","Passeriformes","Monarchidae (Monarch Flycatchers)",7.80456081483837,2.32799419068692,2451.75853349239,10.2573466038525
"8780","Flores Jungle-Flycatcher","Cyornis oscillans","Passeriformes","Muscicapidae (Old World Flycatchers)",7.832779946514,2.32199269274299,2521.93046939109,10.1959715147519
"8781","Ruddy Tody-Flycatcher","Poecilotriccus russatus","Passeriformes","Tyrannidae (Tyrant Flycatchers)",7.8215552488313,2.27026305687193,2493.78084337236,9.68194738190454
"8782","Hispaniolan Trogon","Priotelus roseigaster","Trogoniformes","Trogonidae (Trogons)",7.79780163999242,2.28316267877171,2435.24254897767,9.8076498565098
